FAC4  A9 FF     LDA A:FF X:02 Y:FF P:A5 SP:F9 PPU:155
FAC6  60        RTS A:FF X:02 Y:FF P:A5 SP:F9 PPU:161
ECB7  F3 45     ISC A:FF X:02 Y:FF P:A5 SP:FB PPU:179
ECB9  EA        NOP A:FF X:02 Y:FF P:A5 SP:FB PPU:203
ECBA  EA        NOP A:FF X:02 Y:FF P:A5 SP:FB PPU:209
ECBB  08        PHP A:FF X:02 Y:FF P:A5 SP:FB PPU:215
ECBC  48        PHA A:FF X:02 Y:FF P:A5 SP:FA PPU:224
ECBD  A0 B4     LDY A:FF X:02 Y:FF P:A5 SP:F9 PPU:233
ECBF  68        PLA A:FF X:02 Y:B4 P:A5 SP:F9 PPU:239
ECC0  28        PLP A:FF X:02 Y:B4 P:A5 SP:FA PPU:251
ECC1  20 C7 FA  JSR A:FF X:02 Y:B4 P:A5 SP:FB PPU:263
FAC7  70 1D     BVS A:FF X:02 Y:B4 P:A5 SP:F9 PPU:281
FAC9  F0 1B     BEQ A:FF X:02 Y:B4 P:A5 SP:F9 PPU:287
FACB  10 19     BPL A:FF X:02 Y:B4 P:A5 SP:F9 PPU:293
FACD  90 17     BCC A:FF X:02 Y:B4 P:A5 SP:F9 PPU:299
FACF  C9 FF     CMP A:FF X:02 Y:B4 P:A5 SP:F9 PPU:305
FAD1  D0 13     BNE A:FF X:02 Y:B4 P:27 SP:F9 PPU:311
FAD3  60        RTS A:FF X:02 Y:B4 P:27 SP:F9 PPU:317
ECC4  AD 47 06  LDA A:FF X:02 Y:B4 P:27 SP:FB PPU:335
ECC7  C9 00     CMP A:00 X:02 Y:B4 P:27 SP:FB PPU:  6
ECC9  F0 02     BEQ A:00 X:02 Y:B4 P:27 SP:FB PPU: 12
ECCD  A0 FF     LDY A:00 X:02 Y:B4 P:27 SP:FB PPU: 21
ECCF  A9 37     LDA A:00 X:02 Y:FF P:A5 SP:FB PPU: 27
ECD1  8D 47 06  STA A:37 X:02 Y:FF P:25 SP:FB PPU: 33
ECD4  20 D4 FA  JSR A:37 X:02 Y:FF P:25 SP:FB PPU: 45
FAD4  24 01     BIT A:37 X:02 Y:FF P:25 SP:F9 PPU: 63
FAD6  38        SEC A:37 X:02 Y:FF P:E5 SP:F9 PPU: 72
FAD7  A9 F0     LDA A:37 X:02 Y:FF P:E5 SP:F9 PPU: 78
FAD9  60        RTS A:F0 X:02 Y:FF P:E5 SP:F9 PPU: 84
ECD7  F3 45     ISC A:F0 X:02 Y:FF P:E5 SP:FB PPU:102
ECD9  EA        NOP A:B8 X:02 Y:FF P:A5 SP:FB PPU:126
ECDA  EA        NOP A:B8 X:02 Y:FF P:A5 SP:FB PPU:132
ECDB  08        PHP A:B8 X:02 Y:FF P:A5 SP:FB PPU:138
ECDC  48        PHA A:B8 X:02 Y:FF P:A5 SP:FA PPU:147
ECDD  A0 B5     LDY A:B8 X:02 Y:FF P:A5 SP:F9 PPU:156
ECDF  68        PLA A:B8 X:02 Y:B5 P:A5 SP:F9 PPU:162
ECE0  28        PLP A:B8 X:02 Y:B5 P:A5 SP:FA PPU:174
ECE1  20 DA FA  JSR A:B8 X:02 Y:B5 P:A5 SP:FB PPU:186
FADA  70 0A     BVS A:B8 X:02 Y:B5 P:A5 SP:F9 PPU:204
FADC  F0 08     BEQ A:B8 X:02 Y:B5 P:A5 SP:F9 PPU:210
FADE  10 06     BPL A:B8 X:02 Y:B5 P:A5 SP:F9 PPU:216
FAE0  90 04     BCC A:B8 X:02 Y:B5 P:A5 SP:F9 PPU:222
FAE2  C9 B8     CMP A:B8 X:02 Y:B5 P:A5 SP:F9 PPU:228
FAE4  F0 02     BEQ A:B8 X:02 Y:B5 P:27 SP:F9 PPU:234
FAE8  60        RTS A:B8 X:02 Y:B5 P:27 SP:F9 PPU:243
ECE4  AD 47 06  LDA A:B8 X:02 Y:B5 P:27 SP:FB PPU:261
ECE7  C9 38     CMP A:38 X:02 Y:B5 P:25 SP:FB PPU:273
ECE9  F0 02     BEQ A:38 X:02 Y:B5 P:27 SP:FB PPU:279
ECED  A0 B6     LDY A:38 X:02 Y:B5 P:27 SP:FB PPU:288
ECEF  A2 FF     LDX A:38 X:02 Y:B6 P:A5 SP:FB PPU:294
ECF1  A9 EB     LDA A:38 X:FF Y:B6 P:A5 SP:FB PPU:300
ECF3  85 47     STA A:EB X:FF Y:B6 P:A5 SP:FB PPU:306
ECF5  20 B1 FA  JSR A:EB X:FF Y:B6 P:A5 SP:FB PPU:315
FAB1  24 01     BIT A:EB X:FF Y:B6 P:A5 SP:F9 PPU:333
FAB3  18        CLC A:EB X:FF Y:B6 P:E5 SP:F9 PPU:  1
FAB4  A9 40     LDA A:EB X:FF Y:B6 P:E4 SP:F9 PPU:  7
FAB6  60        RTS A:40 X:FF Y:B6 P:64 SP:F9 PPU: 13
ECF8  F7 48     ISC A:40 X:FF Y:B6 P:64 SP:FB PPU: 31
ECFA  EA        NOP A:53 X:FF Y:B6 P:24 SP:FB PPU: 49
ECFB  EA        NOP A:53 X:FF Y:B6 P:24 SP:FB PPU: 55
ECFC  EA        NOP A:53 X:FF Y:B6 P:24 SP:FB PPU: 61
ECFD  EA        NOP A:53 X:FF Y:B6 P:24 SP:FB PPU: 67
ECFE  20 B7 FA  JSR A:53 X:FF Y:B6 P:24 SP:FB PPU: 73
FAB7  70 2D     BVS A:53 X:FF Y:B6 P:24 SP:F9 PPU: 91
FAB9  B0 2B     BCS A:53 X:FF Y:B6 P:24 SP:F9 PPU: 97
FABB  30 29     BMI A:53 X:FF Y:B6 P:24 SP:F9 PPU:103
FABD  C9 53     CMP A:53 X:FF Y:B6 P:24 SP:F9 PPU:109
FABF  D0 25     BNE A:53 X:FF Y:B6 P:27 SP:F9 PPU:115
FAC1  60        RTS A:53 X:FF Y:B6 P:27 SP:F9 PPU:121
ED01  A5 47     LDA A:53 X:FF Y:B6 P:27 SP:FB PPU:139
ED03  C9 EC     CMP A:EC X:FF Y:B6 P:A5 SP:FB PPU:148
ED05  F0 02     BEQ A:EC X:FF Y:B6 P:27 SP:FB PPU:154
ED09  C8        INY A:EC X:FF Y:B6 P:27 SP:FB PPU:163
ED0A  A9 FF     LDA A:EC X:FF Y:B7 P:A5 SP:FB PPU:169
ED0C  85 47     STA A:FF X:FF Y:B7 P:A5 SP:FB PPU:175
ED0E  20 C2 FA  JSR A:FF X:FF Y:B7 P:A5 SP:FB PPU:184
FAC2  B8        CLV A:FF X:FF Y:B7 P:A5 SP:F9 PPU:202
FAC3  38        SEC A:FF X:FF Y:B7 P:A5 SP:F9 PPU:208
FAC4  A9 FF     LDA A:FF X:FF Y:B7 P:A5 SP:F9 PPU:214
FAC6  60        RTS A:FF X:FF Y:B7 P:A5 SP:F9 PPU:220
ED11  F7 48     ISC A:FF X:FF Y:B7 P:A5 SP:FB PPU:238
ED13  EA        NOP A:FF X:FF Y:B7 P:A5 SP:FB PPU:256
ED14  EA        NOP A:FF X:FF Y:B7 P:A5 SP:FB PPU:262
ED15  EA        NOP A:FF X:FF Y:B7 P:A5 SP:FB PPU:268
ED16  EA        NOP A:FF X:FF Y:B7 P:A5 SP:FB PPU:274
ED17  20 C7 FA  JSR A:FF X:FF Y:B7 P:A5 SP:FB PPU:280
FAC7  70 1D     BVS A:FF X:FF Y:B7 P:A5 SP:F9 PPU:298
FAC9  F0 1B     BEQ A:FF X:FF Y:B7 P:A5 SP:F9 PPU:304
FACB  10 19     BPL A:FF X:FF Y:B7 P:A5 SP:F9 PPU:310
FACD  90 17     BCC A:FF X:FF Y:B7 P:A5 SP:F9 PPU:316
FACF  C9 FF     CMP A:FF X:FF Y:B7 P:A5 SP:F9 PPU:322
FAD1  D0 13     BNE A:FF X:FF Y:B7 P:27 SP:F9 PPU:328
FAD3  60        RTS A:FF X:FF Y:B7 P:27 SP:F9 PPU:334
ED1A  A5 47     LDA A:FF X:FF Y:B7 P:27 SP:FB PPU: 11
ED1C  C9 00     CMP A:00 X:FF Y:B7 P:27 SP:FB PPU: 20
ED1E  F0 02     BEQ A:00 X:FF Y:B7 P:27 SP:FB PPU: 26
ED22  C8        INY A:00 X:FF Y:B7 P:27 SP:FB PPU: 35
ED23  A9 37     LDA A:00 X:FF Y:B8 P:A5 SP:FB PPU: 41
ED25  85 47     STA A:37 X:FF Y:B8 P:25 SP:FB PPU: 47
ED27  20 D4 FA  JSR A:37 X:FF Y:B8 P:25 SP:FB PPU: 56
FAD4  24 01     BIT A:37 X:FF Y:B8 P:25 SP:F9 PPU: 74
FAD6  38        SEC A:37 X:FF Y:B8 P:E5 SP:F9 PPU: 83
FAD7  A9 F0     LDA A:37 X:FF Y:B8 P:E5 SP:F9 PPU: 89
FAD9  60        RTS A:F0 X:FF Y:B8 P:E5 SP:F9 PPU: 95
ED2A  F7 48     ISC A:F0 X:FF Y:B8 P:E5 SP:FB PPU:113
ED2C  EA        NOP A:B8 X:FF Y:B8 P:A5 SP:FB PPU:131
ED2D  EA        NOP A:B8 X:FF Y:B8 P:A5 SP:FB PPU:137
ED2E  EA        NOP A:B8 X:FF Y:B8 P:A5 SP:FB PPU:143
ED2F  EA        NOP A:B8 X:FF Y:B8 P:A5 SP:FB PPU:149
ED30  20 DA FA  JSR A:B8 X:FF Y:B8 P:A5 SP:FB PPU:155
FADA  70 0A     BVS A:B8 X:FF Y:B8 P:A5 SP:F9 PPU:173
FADC  F0 08     BEQ A:B8 X:FF Y:B8 P:A5 SP:F9 PPU:179
FADE  10 06     BPL A:B8 X:FF Y:B8 P:A5 SP:F9 PPU:185
FAE0  90 04     BCC A:B8 X:FF Y:B8 P:A5 SP:F9 PPU:191
FAE2  C9 B8     CMP A:B8 X:FF Y:B8 P:A5 SP:F9 PPU:197
FAE4  F0 02     BEQ A:B8 X:FF Y:B8 P:27 SP:F9 PPU:203
FAE8  60        RTS A:B8 X:FF Y:B8 P:27 SP:F9 PPU:212
ED33  A5 47     LDA A:B8 X:FF Y:B8 P:27 SP:FB PPU:230
ED35  C9 38     CMP A:38 X:FF Y:B8 P:25 SP:FB PPU:239
ED37  F0 02     BEQ A:38 X:FF Y:B8 P:27 SP:FB PPU:245
ED3B  A9 EB     LDA A:38 X:FF Y:B8 P:27 SP:FB PPU:254
ED3D  8D 47 06  STA A:EB X:FF Y:B8 P:A5 SP:FB PPU:260
ED40  A0 FF     LDY A:EB X:FF Y:B8 P:A5 SP:FB PPU:272
ED42  20 B1 FA  JSR A:EB X:FF Y:FF P:A5 SP:FB PPU:278
FAB1  24 01     BIT A:EB X:FF Y:FF P:A5 SP:F9 PPU:296
FAB3  18        CLC A:EB X:FF Y:FF P:E5 SP:F9 PPU:305
FAB4  A9 40     LDA A:EB X:FF Y:FF P:E4 SP:F9 PPU:311
FAB6  60        RTS A:40 X:FF Y:FF P:64 SP:F9 PPU:317
ED45  FB 48 05  ISC A:40 X:FF Y:FF P:64 SP:FB PPU:335
ED48  EA        NOP A:53 X:FF Y:FF P:24 SP:FB PPU: 15
ED49  EA        NOP A:53 X:FF Y:FF P:24 SP:FB PPU: 21
ED4A  08        PHP A:53 X:FF Y:FF P:24 SP:FB PPU: 27
ED4B  48        PHA A:53 X:FF Y:FF P:24 SP:FA PPU: 36
ED4C  A0 B9     LDY A:53 X:FF Y:FF P:24 SP:F9 PPU: 45
ED4E  68        PLA A:53 X:FF Y:B9 P:A4 SP:F9 PPU: 51
ED4F  28        PLP A:53 X:FF Y:B9 P:24 SP:FA PPU: 63
ED50  20 B7 FA  JSR A:53 X:FF Y:B9 P:24 SP:FB PPU: 75
FAB7  70 2D     BVS A:53 X:FF Y:B9 P:24 SP:F9 PPU: 93
FAB9  B0 2B     BCS A:53 X:FF Y:B9 P:24 SP:F9 PPU: 99
FABB  30 29     BMI A:53 X:FF Y:B9 P:24 SP:F9 PPU:105
FABD  C9 53     CMP A:53 X:FF Y:B9 P:24 SP:F9 PPU:111
FABF  D0 25     BNE A:53 X:FF Y:B9 P:27 SP:F9 PPU:117
FAC1  60        RTS A:53 X:FF Y:B9 P:27 SP:F9 PPU:123
ED53  AD 47 06  LDA A:53 X:FF Y:B9 P:27 SP:FB PPU:141
ED56  C9 EC     CMP A:EC X:FF Y:B9 P:A5 SP:FB PPU:153
ED58  F0 02     BEQ A:EC X:FF Y:B9 P:27 SP:FB PPU:159
ED5C  A0 FF     LDY A:EC X:FF Y:B9 P:27 SP:FB PPU:168
ED5E  A9 FF     LDA A:EC X:FF Y:FF P:A5 SP:FB PPU:174
ED60  8D 47 06  STA A:FF X:FF Y:FF P:A5 SP:FB PPU:180
ED63  20 C2 FA  JSR A:FF X:FF Y:FF P:A5 SP:FB PPU:192
FAC2  B8        CLV A:FF X:FF Y:FF P:A5 SP:F9 PPU:210
FAC3  38        SEC A:FF X:FF Y:FF P:A5 SP:F9 PPU:216
FAC4  A9 FF     LDA A:FF X:FF Y:FF P:A5 SP:F9 PPU:222
FAC6  60        RTS A:FF X:FF Y:FF P:A5 SP:F9 PPU:228
ED66  FB 48 05  ISC A:FF X:FF Y:FF P:A5 SP:FB PPU:246
ED69  EA        NOP A:FF X:FF Y:FF P:A5 SP:FB PPU:267
ED6A  EA        NOP A:FF X:FF Y:FF P:A5 SP:FB PPU:273
ED6B  08        PHP A:FF X:FF Y:FF P:A5 SP:FB PPU:279
ED6C  48        PHA A:FF X:FF Y:FF P:A5 SP:FA PPU:288
ED6D  A0 BA     LDY A:FF X:FF Y:FF P:A5 SP:F9 PPU:297
ED6F  68        PLA A:FF X:FF Y:BA P:A5 SP:F9 PPU:303
ED70  28        PLP A:FF X:FF Y:BA P:A5 SP:FA PPU:315
ED71  20 C7 FA  JSR A:FF X:FF Y:BA P:A5 SP:FB PPU:327
FAC7  70 1D     BVS A:FF X:FF Y:BA P:A5 SP:F9 PPU:  4
FAC9  F0 1B     BEQ A:FF X:FF Y:BA P:A5 SP:F9 PPU: 10
FACB  10 19     BPL A:FF X:FF Y:BA P:A5 SP:F9 PPU: 16
FACD  90 17     BCC A:FF X:FF Y:BA P:A5 SP:F9 PPU: 22
FACF  C9 FF     CMP A:FF X:FF Y:BA P:A5 SP:F9 PPU: 28
FAD1  D0 13     BNE A:FF X:FF Y:BA P:27 SP:F9 PPU: 34
FAD3  60        RTS A:FF X:FF Y:BA P:27 SP:F9 PPU: 40
ED74  AD 47 06  LDA A:FF X:FF Y:BA P:27 SP:FB PPU: 58
ED77  C9 00     CMP A:00 X:FF Y:BA P:27 SP:FB PPU: 70
ED79  F0 02     BEQ A:00 X:FF Y:BA P:27 SP:FB PPU: 76
ED7D  A0 FF     LDY A:00 X:FF Y:BA P:27 SP:FB PPU: 85
ED7F  A9 37     LDA A:00 X:FF Y:FF P:A5 SP:FB PPU: 91
ED81  8D 47 06  STA A:37 X:FF Y:FF P:25 SP:FB PPU: 97
ED84  20 D4 FA  JSR A:37 X:FF Y:FF P:25 SP:FB PPU:109
FAD4  24 01     BIT A:37 X:FF Y:FF P:25 SP:F9 PPU:127
FAD6  38        SEC A:37 X:FF Y:FF P:E5 SP:F9 PPU:136
FAD7  A9 F0     LDA A:37 X:FF Y:FF P:E5 SP:F9 PPU:142
FAD9  60        RTS A:F0 X:FF Y:FF P:E5 SP:F9 PPU:148
ED87  FB 48 05  ISC A:F0 X:FF Y:FF P:E5 SP:FB PPU:166
ED8A  EA        NOP A:B8 X:FF Y:FF P:A5 SP:FB PPU:187
ED8B  EA        NOP A:B8 X:FF Y:FF P:A5 SP:FB PPU:193
ED8C  08        PHP A:B8 X:FF Y:FF P:A5 SP:FB PPU:199
ED8D  48        PHA A:B8 X:FF Y:FF P:A5 SP:FA PPU:208
ED8E  A0 BB     LDY A:B8 X:FF Y:FF P:A5 SP:F9 PPU:217
ED90  68        PLA A:B8 X:FF Y:BB P:A5 SP:F9 PPU:223
ED91  28        PLP A:B8 X:FF Y:BB P:A5 SP:FA PPU:235
ED92  20 DA FA  JSR A:B8 X:FF Y:BB P:A5 SP:FB PPU:247
FADA  70 0A     BVS A:B8 X:FF Y:BB P:A5 SP:F9 PPU:265
FADC  F0 08     BEQ A:B8 X:FF Y:BB P:A5 SP:F9 PPU:271
FADE  10 06     BPL A:B8 X:FF Y:BB P:A5 SP:F9 PPU:277
FAE0  90 04     BCC A:B8 X:FF Y:BB P:A5 SP:F9 PPU:283
FAE2  C9 B8     CMP A:B8 X:FF Y:BB P:A5 SP:F9 PPU:289
FAE4  F0 02     BEQ A:B8 X:FF Y:BB P:27 SP:F9 PPU:295
FAE8  60        RTS A:B8 X:FF Y:BB P:27 SP:F9 PPU:304
ED95  AD 47 06  LDA A:B8 X:FF Y:BB P:27 SP:FB PPU:322
ED98  C9 38     CMP A:38 X:FF Y:BB P:25 SP:FB PPU:334
ED9A  F0 02     BEQ A:38 X:FF Y:BB P:27 SP:FB PPU:340
ED9E  A0 BC     LDY A:38 X:FF Y:BB P:27 SP:FB PPU:  8
EDA0  A2 FF     LDX A:38 X:FF Y:BC P:A5 SP:FB PPU: 14
EDA2  A9 EB     LDA A:38 X:FF Y:BC P:A5 SP:FB PPU: 20
EDA4  8D 47 06  STA A:EB X:FF Y:BC P:A5 SP:FB PPU: 26
EDA7  20 B1 FA  JSR A:EB X:FF Y:BC P:A5 SP:FB PPU: 38
FAB1  24 01     BIT A:EB X:FF Y:BC P:A5 SP:F9 PPU: 56
FAB3  18        CLC A:EB X:FF Y:BC P:E5 SP:F9 PPU: 65
FAB4  A9 40     LDA A:EB X:FF Y:BC P:E4 SP:F9 PPU: 71
FAB6  60        RTS A:40 X:FF Y:BC P:64 SP:F9 PPU: 77
EDAA  FF 48 05  ISC A:40 X:FF Y:BC P:64 SP:FB PPU: 95
EDAD  EA        NOP A:53 X:FF Y:BC P:24 SP:FB PPU:116
EDAE  EA        NOP A:53 X:FF Y:BC P:24 SP:FB PPU:122
EDAF  EA        NOP A:53 X:FF Y:BC P:24 SP:FB PPU:128
EDB0  EA        NOP A:53 X:FF Y:BC P:24 SP:FB PPU:134
EDB1  20 B7 FA  JSR A:53 X:FF Y:BC P:24 SP:FB PPU:140
FAB7  70 2D     BVS A:53 X:FF Y:BC P:24 SP:F9 PPU:158
FAB9  B0 2B     BCS A:53 X:FF Y:BC P:24 SP:F9 PPU:164
FABB  30 29     BMI A:53 X:FF Y:BC P:24 SP:F9 PPU:170
FABD  C9 53     CMP A:53 X:FF Y:BC P:24 SP:F9 PPU:176
FABF  D0 25     BNE A:53 X:FF Y:BC P:27 SP:F9 PPU:182
FAC1  60        RTS A:53 X:FF Y:BC P:27 SP:F9 PPU:188
EDB4  AD 47 06  LDA A:53 X:FF Y:BC P:27 SP:FB PPU:206
EDB7  C9 EC     CMP A:EC X:FF Y:BC P:A5 SP:FB PPU:218
EDB9  F0 02     BEQ A:EC X:FF Y:BC P:27 SP:FB PPU:224
EDBD  C8        INY A:EC X:FF Y:BC P:27 SP:FB PPU:233
EDBE  A9 FF     LDA A:EC X:FF Y:BD P:A5 SP:FB PPU:239
EDC0  8D 47 06  STA A:FF X:FF Y:BD P:A5 SP:FB PPU:245
EDC3  20 C2 FA  JSR A:FF X:FF Y:BD P:A5 SP:FB PPU:257
FAC2  B8        CLV A:FF X:FF Y:BD P:A5 SP:F9 PPU:275
FAC3  38        SEC A:FF X:FF Y:BD P:A5 SP:F9 PPU:281
FAC4  A9 FF     LDA A:FF X:FF Y:BD P:A5 SP:F9 PPU:287
FAC6  60        RTS A:FF X:FF Y:BD P:A5 SP:F9 PPU:293
EDC6  FF 48 05  ISC A:FF X:FF Y:BD P:A5 SP:FB PPU:311
EDC9  EA        NOP A:FF X:FF Y:BD P:A5 SP:FB PPU:332
EDCA  EA        NOP A:FF X:FF Y:BD P:A5 SP:FB PPU:338
EDCB  EA        NOP A:FF X:FF Y:BD P:A5 SP:FB PPU:  3
EDCC  EA        NOP A:FF X:FF Y:BD P:A5 SP:FB PPU:  9
EDCD  20 C7 FA  JSR A:FF X:FF Y:BD P:A5 SP:FB PPU: 15
FAC7  70 1D     BVS A:FF X:FF Y:BD P:A5 SP:F9 PPU: 33
FAC9  F0 1B     BEQ A:FF X:FF Y:BD P:A5 SP:F9 PPU: 39
FACB  10 19     BPL A:FF X:FF Y:BD P:A5 SP:F9 PPU: 45
FACD  90 17     BCC A:FF X:FF Y:BD P:A5 SP:F9 PPU: 51
FACF  C9 FF     CMP A:FF X:FF Y:BD P:A5 SP:F9 PPU: 57
FAD1  D0 13     BNE A:FF X:FF Y:BD P:27 SP:F9 PPU: 63
FAD3  60        RTS A:FF X:FF Y:BD P:27 SP:F9 PPU: 69
EDD0  AD 47 06  LDA A:FF X:FF Y:BD P:27 SP:FB PPU: 87
EDD3  C9 00     CMP A:00 X:FF Y:BD P:27 SP:FB PPU: 99
EDD5  F0 02     BEQ A:00 X:FF Y:BD P:27 SP:FB PPU:105
EDD9  C8        INY A:00 X:FF Y:BD P:27 SP:FB PPU:114
EDDA  A9 37     LDA A:00 X:FF Y:BE P:A5 SP:FB PPU:120
EDDC  8D 47 06  STA A:37 X:FF Y:BE P:25 SP:FB PPU:126
EDDF  20 D4 FA  JSR A:37 X:FF Y:BE P:25 SP:FB PPU:138
FAD4  24 01     BIT A:37 X:FF Y:BE P:25 SP:F9 PPU:156
FAD6  38        SEC A:37 X:FF Y:BE P:E5 SP:F9 PPU:165
FAD7  A9 F0     LDA A:37 X:FF Y:BE P:E5 SP:F9 PPU:171
FAD9  60        RTS A:F0 X:FF Y:BE P:E5 SP:F9 PPU:177
EDE2  FF 48 05  ISC A:F0 X:FF Y:BE P:E5 SP:FB PPU:195
EDE5  EA        NOP A:B8 X:FF Y:BE P:A5 SP:FB PPU:216
EDE6  EA        NOP A:B8 X:FF Y:BE P:A5 SP:FB PPU:222
EDE7  EA        NOP A:B8 X:FF Y:BE P:A5 SP:FB PPU:228
EDE8  EA        NOP A:B8 X:FF Y:BE P:A5 SP:FB PPU:234
EDE9  20 DA FA  JSR A:B8 X:FF Y:BE P:A5 SP:FB PPU:240
FADA  70 0A     BVS A:B8 X:FF Y:BE P:A5 SP:F9 PPU:258
FADC  F0 08     BEQ A:B8 X:FF Y:BE P:A5 SP:F9 PPU:264
FADE  10 06     BPL A:B8 X:FF Y:BE P:A5 SP:F9 PPU:270
FAE0  90 04     BCC A:B8 X:FF Y:BE P:A5 SP:F9 PPU:276
FAE2  C9 B8     CMP A:B8 X:FF Y:BE P:A5 SP:F9 PPU:282
FAE4  F0 02     BEQ A:B8 X:FF Y:BE P:27 SP:F9 PPU:288
FAE8  60        RTS A:B8 X:FF Y:BE P:27 SP:F9 PPU:297
EDEC  AD 47 06  LDA A:B8 X:FF Y:BE P:27 SP:FB PPU:315
EDEF  C9 38     CMP A:38 X:FF Y:BE P:25 SP:FB PPU:327
EDF1  F0 02     BEQ A:38 X:FF Y:BE P:27 SP:FB PPU:333
EDF5  60        RTS A:38 X:FF Y:BE P:27 SP:FB PPU:  1
C641  20 F6 ED  JSR A:38 X:FF Y:BE P:27 SP:FD PPU: 19
EDF6  A9 FF     LDA A:38 X:FF Y:BE P:27 SP:FB PPU: 37
EDF8  85 01     STA A:FF X:FF Y:BE P:A5 SP:FB PPU: 43
EDFA  A0 BF     LDY A:FF X:FF Y:BE P:A5 SP:FB PPU: 52
EDFC  A2 02     LDX A:FF X:FF Y:BF P:A5 SP:FB PPU: 58
EDFE  A9 47     LDA A:FF X:02 Y:BF P:25 SP:FB PPU: 64
EE00  85 47     STA A:47 X:02 Y:BF P:25 SP:FB PPU: 70
EE02  A9 06     LDA A:47 X:02 Y:BF P:25 SP:FB PPU: 79
EE04  85 48     STA A:06 X:02 Y:BF P:25 SP:FB PPU: 85
EE06  A9 A5     LDA A:06 X:02 Y:BF P:25 SP:FB PPU: 94
EE08  8D 47 06  STA A:A5 X:02 Y:BF P:A5 SP:FB PPU:100
EE0B  20 7B FA  JSR A:A5 X:02 Y:BF P:A5 SP:FB PPU:112
FA7B  24 01     BIT A:A5 X:02 Y:BF P:A5 SP:F9 PPU:130
FA7D  18        CLC A:A5 X:02 Y:BF P:E5 SP:F9 PPU:139
FA7E  A9 B3     LDA A:A5 X:02 Y:BF P:E4 SP:F9 PPU:145
FA80  60        RTS A:B3 X:02 Y:BF P:E4 SP:F9 PPU:151
EE0E  03 45     SLO A:B3 X:02 Y:BF P:E4 SP:FB PPU:169
EE10  EA        NOP A:FB X:02 Y:BF P:E5 SP:FB PPU:193
EE11  EA        NOP A:FB X:02 Y:BF P:E5 SP:FB PPU:199
EE12  EA        NOP A:FB X:02 Y:BF P:E5 SP:FB PPU:205
EE13  EA        NOP A:FB X:02 Y:BF P:E5 SP:FB PPU:211
EE14  20 81 FA  JSR A:FB X:02 Y:BF P:E5 SP:FB PPU:217
FA81  50 63     BVC A:FB X:02 Y:BF P:E5 SP:F9 PPU:235
FA83  90 61     BCC A:FB X:02 Y:BF P:E5 SP:F9 PPU:241
FA85  10 5F     BPL A:FB X:02 Y:BF P:E5 SP:F9 PPU:247
FA87  C9 FB     CMP A:FB X:02 Y:BF P:E5 SP:F9 PPU:253
FA89  D0 5B     BNE A:FB X:02 Y:BF P:67 SP:F9 PPU:259
FA8B  60        RTS A:FB X:02 Y:BF P:67 SP:F9 PPU:265
EE17  AD 47 06  LDA A:FB X:02 Y:BF P:67 SP:FB PPU:283
EE1A  C9 4A     CMP A:4A X:02 Y:BF P:65 SP:FB PPU:295
EE1C  F0 02     BEQ A:4A X:02 Y:BF P:67 SP:FB PPU:301
EE20  C8        INY A:4A X:02 Y:BF P:67 SP:FB PPU:310
EE21  A9 29     LDA A:4A X:02 Y:C0 P:E5 SP:FB PPU:316
EE23  8D 47 06  STA A:29 X:02 Y:C0 P:65 SP:FB PPU:322
EE26  20 8C FA  JSR A:29 X:02 Y:C0 P:65 SP:FB PPU:334
FA8C  B8        CLV A:29 X:02 Y:C0 P:65 SP:F9 PPU: 11
FA8D  18        CLC A:29 X:02 Y:C0 P:25 SP:F9 PPU: 17
FA8E  A9 C3     LDA A:29 X:02 Y:C0 P:24 SP:F9 PPU: 23
FA90  60        RTS A:C3 X:02 Y:C0 P:A4 SP:F9 PPU: 29
EE29  03 45     SLO A:C3 X:02 Y:C0 P:A4 SP:FB PPU: 47
EE2B  EA        NOP A:D3 X:02 Y:C0 P:A4 SP:FB PPU: 71
EE2C  EA        NOP A:D3 X:02 Y:C0 P:A4 SP:FB PPU: 77
EE2D  EA        NOP A:D3 X:02 Y:C0 P:A4 SP:FB PPU: 83
EE2E  EA        NOP A:D3 X:02 Y:C0 P:A4 SP:FB PPU: 89
EE2F  20 91 FA  JSR A:D3 X:02 Y:C0 P:A4 SP:FB PPU: 95
FA91  70 53     BVS A:D3 X:02 Y:C0 P:A4 SP:F9 PPU:113
FA93  F0 51     BEQ A:D3 X:02 Y:C0 P:A4 SP:F9 PPU:119
FA95  10 4F     BPL A:D3 X:02 Y:C0 P:A4 SP:F9 PPU:125
FA97  B0 4D     BCS A:D3 X:02 Y:C0 P:A4 SP:F9 PPU:131
FA99  C9 D3     CMP A:D3 X:02 Y:C0 P:A4 SP:F9 PPU:137
FA9B  D0 49     BNE A:D3 X:02 Y:C0 P:27 SP:F9 PPU:143
FA9D  60        RTS A:D3 X:02 Y:C0 P:27 SP:F9 PPU:149
EE32  AD 47 06  LDA A:D3 X:02 Y:C0 P:27 SP:FB PPU:167
EE35  C9 52     CMP A:52 X:02 Y:C0 P:25 SP:FB PPU:179
EE37  F0 02     BEQ A:52 X:02 Y:C0 P:27 SP:FB PPU:185
EE3B  C8        INY A:52 X:02 Y:C0 P:27 SP:FB PPU:194
EE3C  A9 37     LDA A:52 X:02 Y:C1 P:A5 SP:FB PPU:200
EE3E  8D 47 06  STA A:37 X:02 Y:C1 P:25 SP:FB PPU:206
